sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,unique_blocks,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,max_depth,orphan_nodes,is_invalid,invalid_percentage,block_count
Contract_0x950ae1ae3cc768d96d5ff235959143a551d5852d.evm,ok,151924,4120,97.82,false,0,250,221,280,32,0.0045,2,2,1.12,1.12,97,31,1,67,0,true,s_0,250,250,43,0,false,0.00,0
Contract_0x951D5D6b66dD4572963e1824980d05a4f61273D8.evm,ok,152728,3510,98.86,false,0,234,234,250,18,0.0046,2,5,1.07,1.07,99,14,1,83,0,true,s_0,234,234,28,0,false,0.00,0
Contract_0x95cfbe3fc68a2544faa7edea33c65ccd80a8a1f8.evm,ok,151220,3500,98.86,false,0,230,206,256,28,0.0049,2,4,1.11,1.11,83,20,1,57,0,true,s_0,230,230,29,0,false,0.00,0
Contract_0x95d097f455dedd41c4860aba573b3f3018ef2d6e.evm,ok,148588,3180,98.11,false,0,200,200,206,8,0.0052,2,2,1.03,1.03,74,7,1,68,0,true,s_0,200,200,29,0,false,0.00,0
Contract_0x96229984a079e2701135928502755000afb34021.evm,ok,162416,4680,98.72,false,0,355,211,400,47,0.0032,2,6,1.13,1.13,83,26,1,38,0,true,s_0,355,355,100,0,false,0.00,0
Contract_0x964adc976c576E7ACEC86fcdaEf28D1b09e8ea81.evm,ok,151212,3830,98.69,false,0,300,282,332,34,0.0037,2,9,1.11,1.11,111,17,1,79,0,true,s_0,300,300,45,0,false,0.00,0
Contract_0x96569f124f6a3b62093c7115f14f8005705ba48a.evm,ok,238980,11710,99.15,false,0,862,659,1079,219,0.0015,2,41,1.25,1.25,367,79,1,150,0,true,s_0,862,862,97,0,false,0.00,0
Contract_0x9663b10d21dda9b573586e52a6270685cbe9f4d4.evm,ok,139368,3300,98.48,false,0,243,211,270,29,0.0046,2,7,1.11,1.11,92,17,1,65,0,true,s_0,243,243,33,0,false,0.00,0
Contract_0x966f98362aab7258eefd629308b1a6f742dd5da6.evm,ok,180692,6410,98.60,false,0,497,332,585,90,0.0024,2,6,1.18,1.18,197,56,1,109,0,false,s_0,497,497,93,0,false,0.00,0
Contract_0x9682f4a6a3786c1DB1FF7723e88daCD60f677D3c.evm,ok,293792,15070,99.14,false,1,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x971d5a272b671c7936d03b66ab89da76c0f8dc38.evm,ok,144044,3600,98.61,false,0,248,175,291,45,0.0048,2,6,1.17,1.17,81,33,1,38,0,true,s_0,248,248,34,0,false,0.00,0
Contract_0x973a4d00428dde6e5a9e87365eefd327cba8a015.evm,ok,158240,4240,99.06,false,0,277,268,291,16,0.0038,2,5,1.05,1.05,111,10,1,97,0,true,s_0,277,277,30,0,false,0.00,0
Contract_0x974db013fa14c46a109013c5ffdde83836cc990c.evm,ok,149092,3810,98.43,false,0,288,288,296,10,0.0036,2,6,1.03,1.03,133,4,1,125,0,false,s_0,288,288,24,0,false,0.00,0
Contract_0x97f8dff1ad346c70f236de97ae6794254894330c.evm,ok,150092,3340,98.80,false,0,215,182,241,28,0.0052,2,5,1.12,1.12,79,20,1,53,0,true,s_0,215,215,24,0,false,0.00,0
Contract_0x9816eeab714289d5fb1f2464852ea155bb62ff72.evm,ok,142712,3020,98.34,false,0,182,182,197,17,0.0060,2,3,1.08,1.08,62,13,1,47,0,true,s_0,182,182,30,0,false,0.00,0
Contract_0x985b201089ac678ee777d5e3734c0ca94e6c5fa4.evm,ok,124812,2200,98.18,false,0,54,54,61,9,0.0213,2,2,1.13,1.13,20,8,1,13,0,true,s_0,54,54,14,0,false,0.00,0
Contract_0x9876b4f94e6035304bf792375c53136be158c3d8.evm,ok,176480,6360,98.58,false,0,546,396,693,149,0.0023,2,22,1.27,1.27,276,56,1,129,0,true,s_0,546,546,53,0,false,0.00,0
Contract_0x98a1208a9287e378d329225836b823481d890409.evm,ok,149268,3840,98.44,false,0,285,283,331,48,0.0041,2,14,1.16,1.16,120,21,1,74,0,true,s_0,285,285,17,0,false,0.00,0
Contract_0x98bfe90ccd9d627f882e40bab73b9a9f923639a4.evm,ok,149868,3320,98.19,false,0,194,184,212,20,0.0057,2,4,1.09,1.09,73,14,1,55,0,true,s_0,194,194,25,0,false,0.00,0
Contract_0x98d5ec13d08e5796de7191c1719d6d5bdec4a74c.evm,ok,122960,1890,98.41,false,0,26,26,28,4,0.0431,2,2,1.08,1.08,10,3,1,8,0,true,s_0,26,26,16,0,false,0.00,0
Contract_0x98fcf1b11dcc224048564853b7b5602b1082fc5f.evm,ok,127576,2640,98.11,false,0,135,125,154,21,0.0085,2,5,1.14,1.14,50,12,1,31,0,true,s_0,135,135,17,0,false,0.00,0
Contract_0x994e9a9646e9f261965f0469187becd0696b1dde.evm,ok,145340,3260,97.24,false,0,203,190,237,36,0.0058,2,6,1.17,1.17,86,18,1,52,0,true,s_0,203,203,26,0,false,0.00,0
Contract_0x998ffa137f081e393c7174e4bb2a8d23df59e55c.evm,ok,118428,2070,99.03,false,0,80,80,86,8,0.0136,2,4,1.07,1.07,32,5,1,26,0,true,s_0,80,80,17,0,false,0.00,0
Contract_0x9C286dEA9B48E15fcfA764A37Dc9b9D11d7DF8e5.evm,ok,105916,1500,98.00,false,0,32,32,35,5,0.0353,2,3,1.09,1.09,13,3,1,10,0,false,s_0,32,32,8,0,false,0.00,0
Contract_0x9a2e3a3c73a9edf5b23c54f2ce61a1f8fdde4a18.evm,ok,196520,7930,98.23,false,0,574,235,828,256,0.0025,2,15,1.44,1.44,331,61,1,77,0,false,s_0,574,574,96,0,false,0.00,0
Contract_0x9bccedddd9c1C95E722b2E661AA2712e0b1D0397.evm,ok,128196,2730,98.53,false,0,140,134,159,21,0.0082,2,5,1.14,1.14,53,11,1,34,0,true,s_0,140,140,15,0,false,0.00,0
Contract_0x9c186a6c1566372270beb87b78feb0a179a80a1f.evm,ok,136828,3310,98.79,false,0,228,228,244,18,0.0047,2,2,1.07,1.07,87,17,1,71,0,true,s_0,228,228,26,0,false,0.00,0
Contract_0x9c499376b41a91349ff93f99462a65962653e104.evm,ok,148132,3480,98.56,false,0,230,186,252,24,0.0048,2,3,1.10,1.10,88,22,1,66,0,false,s_0,230,230,39,0,false,0.00,0
Contract_0x9cba40c86b83a88bd5663cac07843a37ccb753cf.evm,ok,232536,10850,98.34,false,0,848,560,1031,185,0.0014,2,12,1.22,1.22,395,87,1,212,0,true,s_0,848,848,91,0,false,0.00,0
Contract_0x9ce9b5445fb3333b5c50b2899b374cd6aab1f7ee.evm,ok,150800,3160,99.05,false,0,183,144,216,35,0.0065,2,9,1.18,1.18,67,20,1,34,0,true,s_0,183,183,30,0,false,0.00,0
Contract_0x9d837b62dfc017fe6223e69dbf6aa10d0883bd22.evm,ok,143656,3070,98.70,false,0,189,149,197,10,0.0055,2,2,1.04,1.04,36,9,1,28,0,true,s_0,189,189,94,0,false,0.00,0
Contract_0x9dc5ee55de10f9345e9f58ea1539320b9644b2f4.evm,ok,151528,3880,98.97,false,0,253,219,277,26,0.0043,2,5,1.09,1.09,104,20,1,80,0,false,s_0,253,253,32,0,false,0.00,0
Contract_0x9e1ae1cae3e9609626753086d4859cddc33f1cc8.evm,ok,122708,2280,99.12,false,0,78,78,88,12,0.0147,2,3,1.13,1.13,30,9,1,20,0,true,s_0,78,78,17,0,false,0.00,0
Contract_0x9e4040e8387768e798e2d9b940f1b000c1e8656c.evm,ok,206196,9100,98.46,false,0,777,567,977,202,0.0016,2,32,1.26,1.26,334,87,1,134,0,true,s_0,777,777,86,0,false,0.00,0
Contract_0x9eb7edcb32793599a31bf78224bc0ea3318cc726.evm,ok,121260,2350,98.30,false,0,82,58,104,24,0.0157,2,2,1.27,1.27,44,23,1,22,0,false,s_0,82,82,20,0,false,0.00,0
Contract_0x9ec9e59f258b8a360c694bf958eb6a6c3784e3cd.evm,ok,145512,3210,97.51,false,0,174,174,194,22,0.0064,2,5,1.11,1.11,63,13,1,43,0,true,s_0,174,174,16,0,false,0.00,0
Contract_0x9efcea67d20378039202e3b3615c1408ca6da4cb.evm,ok,153564,4010,98.75,false,0,271,271,280,11,0.0038,2,2,1.03,1.03,105,10,1,96,0,true,s_0,271,271,38,0,false,0.00,0
Contract_0x9f0842a5b18578abe1f7a5ade0c1f915116254d7.evm,ok,253972,12800,98.91,false,0,1255,513,1363,110,0.0009,2,33,1.09,1.09,221,18,1,113,0,false,s_0,1255,1255,100,0,false,0.00,0
Contract_0xA0d885316Be23dE8bB19E7C53F6d483279E3467D.evm,ok,150220,3410,99.12,false,0,248,109,267,21,0.0044,2,15,1.08,1.08,45,6,1,26,0,false,s_0,248,248,100,0,false,0.00,0
Contract_0xA5d7d68D7975e89FEb240f42feD1D77bb71b1cAF.evm,ok,218672,9370,98.51,false,0,839,616,1046,209,0.0015,2,10,1.25,1.25,405,141,1,198,0,true,s_0,839,839,55,0,false,0.00,0
Contract_0xADCffd0F6d92139D99e10ED35559EDFb1Fb9c106.evm,ok,122240,2200,98.64,false,0,102,87,112,12,0.0109,2,4,1.10,1.10,29,6,1,19,0,false,s_0,102,102,19,0,false,0.00,0
Contract_0xADc92d1fD878580579716d944eF3460E241604b7.evm,ok,160004,4560,98.25,false,0,369,355,405,38,0.0030,2,11,1.10,1.10,153,20,1,117,0,true,s_0,369,369,30,0,false,0.00,0
Contract_0xAafF21aC2aA892DbCA01D8543db87725E097B78C.evm,ok,152484,4050,98.52,false,0,273,265,299,28,0.0040,2,3,1.10,1.10,108,25,1,82,0,true,s_0,273,273,31,0,false,0.00,0
Contract_0xAd23d386Ff5bE971fcF57f34f477217f91BbC44D.evm,ok,150552,3900,98.21,false,0,248,239,261,15,0.0043,2,4,1.05,1.05,116,11,1,103,0,true,s_0,248,248,39,0,false,0.00,0
Contract_0xAd9fA46E37294463F2c28eFC5F21595AA2CA02BC.evm,ok,129752,2570,98.44,false,0,122,122,144,24,0.0098,2,3,1.18,1.18,47,20,1,25,0,true,s_0,122,122,18,0,false,0.00,0
Contract_0xAe1710e83211dECB356F031A9346a24eF55055E0.evm,ok,212912,10480,98.85,false,0,770,584,887,119,0.0015,2,14,1.15,1.15,297,82,1,180,0,true,s_0,770,770,55,0,false,0.00,0
Contract_0xB3466C83ab9d416a3ce49bf431B5D41d87A6287E.evm,ok,152572,3960,98.74,false,0,300,282,332,34,0.0037,2,9,1.11,1.11,111,17,1,79,0,true,s_0,300,300,45,0,false,0.00,0
Contract_0xB55AAd20a6c310a5E4B68C3fF1Abe5E3ba1B7fFb.evm,ok,113092,1800,99.44,false,0,48,48,51,5,0.0226,2,2,1.06,1.06,18,4,1,15,0,false,s_0,48,48,11,0,false,0.00,0
Contract_0xBFE8Dd8b37E59E4848E32c9cf3fF1594D607Fa47.evm,ok,185500,7320,98.77,false,0,717,425,792,77,0.0015,2,11,1.10,1.10,120,29,1,45,0,true,s_0,717,717,47,0,false,0.00,0
Contract_0xBb35e7E655b8B3b4D2B7f8b385b1217164d5A26a.evm,ok,117768,2020,98.51,false,0,25,25,26,3,0.0433,2,2,1.04,1.04,9,2,1,8,0,false,s_0,25,25,11,0,false,0.00,0
Contract_0xC072b9E095A8Ae1306199A6d85857c98E0761Cfc.evm,ok,118608,1940,99.48,false,0,43,43,44,3,0.0244,2,2,1.02,1.02,19,2,1,18,0,true,s_0,43,43,20,0,false,0.00,0
Contract_0xC73c11be38291C7702e709f8d8196cD533439777.evm,ok,177196,6510,98.31,false,0,501,284,563,64,0.0022,2,9,1.12,1.12,90,22,1,28,0,true,s_0,501,501,100,0,false,0.00,0
Contract_0xC85195AebDC1eF71BC1624A3D0aC180436f1754a.evm,ok,150760,3960,99.24,false,0,321,294,362,43,0.0035,2,11,1.13,1.13,121,20,1,80,0,true,s_0,321,321,53,0,false,0.00,0
Contract_0xCAD9eE88EA9A2269f1123e55e22dD6A3Ae66968f.evm,ok,110100,1700,98.82,false,0,29,29,30,3,0.0369,2,2,1.03,1.03,12,2,1,11,0,true,s_0,29,29,13,0,false,0.00,0
Contract_0xCFEDb92e1Cd5EF957031c66B0BC7bc39Eec94E59.evm,ok,144920,2990,98.33,false,0,152,152,165,15,0.0072,2,5,1.09,1.09,62,9,1,49,0,true,s_0,152,152,19,0,false,0.00,0
Contract_0xCe259a837137B4515118a07f4feFD1C59Eb5C62e.evm,ok,171256,5460,98.53,false,0,409,348,479,72,0.0029,2,5,1.17,1.17,155,64,1,85,0,true,s_0,409,409,44,0,false,0.00,0
Contract_0xD4Abd907Bfead0825FE21631A4dC5B99C6fA8875.evm,ok,124272,2330,98.71,false,0,80,80,91,13,0.0144,2,3,1.14,1.14,30,9,1,19,0,true,s_0,80,80,12,0,false,0.00,0
Contract_0xD5cF4698dD932baf19817C2487a51B4CD022c4c7.evm,ok,127756,2680,98.13,false,0,122,122,144,24,0.0098,2,3,1.18,1.18,47,20,1,25,0,true,s_0,122,122,18,0,false,0.00,0
Contract_0xD935aa2c93266d2C9B64f9879E74FBE7b11267Ab.evm,ok,247100,13170,98.18,false,0,928,628,1192,266,0.0014,2,5,1.28,1.28,537,150,1,273,0,false,s_0,928,928,92,0,false,0.00,0
Contract_0xDEfd515Ed32E5927c7BD90624e62b72cfD666578.evm,ok,160660,5390,98.70,false,0,428,274,547,121,0.0030,2,3,1.28,1.28,187,118,1,68,0,true,s_0,428,428,65,0,false,0.00,0
Contract_0xDFF36f2Dab92F36B54a728ffE475C590d32772e1.evm,ok,143936,2990,98.33,false,0,160,160,175,17,0.0069,2,5,1.09,1.09,65,11,1,50,0,true,s_0,160,160,19,0,false,0.00,0
Contract_0xE478d4F4a87D4D641AF97ca0b5Cc3dB61e266357.evm,ok,142172,2890,98.27,false,0,153,148,167,16,0.0072,2,5,1.09,1.09,53,9,1,39,0,true,s_0,153,153,17,0,false,0.00,0
Contract_0xEbD891E310ac07A9F98D4B17B094026ED532D430.evm,ok,127324,2590,99.23,false,0,124,124,142,20,0.0093,2,3,1.15,1.15,44,16,1,26,0,true,s_0,124,124,19,0,false,0.00,0
Contract_0xEe681CD9eD937700e859DA167676e2C730d037db.evm,ok,109948,1650,98.79,false,0,29,29,30,3,0.0369,2,2,1.03,1.03,12,2,1,11,0,false,s_0,29,29,6,0,false,0.00,0
Contract_0xEfeb877645EDd42f3207A15403b25Cbc594716F3.evm,ok,110320,1640,98.17,false,0,28,28,29,3,0.0384,2,2,1.04,1.04,11,2,1,10,0,false,s_0,28,28,10,0,false,0.00,0
Contract_0xF07d4967ae1F600144b25f40f655f61De2A9c0Ad.evm,ok,124832,2530,98.42,false,0,104,101,110,8,0.0103,2,3,1.06,1.06,49,6,1,43,0,false,s_0,104,104,26,0,false,0.00,0
Contract_0xF0c677394C5FE4AA12175738FBe69e3c78997c1D.evm,ok,188072,8100,98.52,false,0,622,459,758,138,0.0020,2,12,1.22,1.22,269,93,1,133,0,true,s_0,622,622,80,0,false,0.00,0
Contract_0xF53f0A66A66Effb6799914E97855f04cC86B4f5E.evm,ok,190516,7650,98.43,false,0,766,427,950,186,0.0016,2,14,1.24,1.24,271,70,1,87,0,true,s_0,766,766,82,0,false,0.00,0
Contract_0xF67B829397Dc05751a98f243DbdE5Db63f86E7f6.evm,ok,152476,3520,98.58,false,0,209,204,222,15,0.0051,2,6,1.06,1.06,93,7,1,80,0,false,s_0,209,209,30,0,false,0.00,0
Contract_0xF6942Db401abFbaBA0252c15c25FC3729D1A467b.evm,ok,148940,3540,98.31,false,0,215,206,231,18,0.0050,2,2,1.07,1.07,78,17,1,62,0,true,s_0,215,215,28,0,false,0.00,0
Contract_0xF83067507b3894e06fD161a438b0729FBec1b564.evm,ok,279884,17970,98.72,false,0,1469,541,1990,523,0.0009,2,37,1.35,1.35,638,336,1,117,0,true,s_0,1469,1469,84,0,false,0.00,0
Contract_0xa029bF88515aDdcb605E7c3edB349870A2F77Bb2.evm,ok,183868,7260,98.90,false,0,531,432,630,101,0.0022,2,9,1.19,1.19,196,68,1,97,0,true,s_0,531,531,70,0,false,0.00,0
Contract_0xa02BbBab0961f011D7a7AC45d2D30F2Ed8f51b08.evm,ok,108636,1480,98.65,false,0,32,32,34,4,0.0343,2,2,1.06,1.06,12,3,1,10,0,false,s_0,32,32,10,0,false,0.00,0
Contract_0xa04b819fa3b94ee8d3713adb136d9de120e01f86.evm,ok,120704,2270,99.12,false,0,119,116,119,2,0.0085,2,2,1.00,1.00,39,1,1,39,0,false,s_0,119,119,25,0,false,0.00,0
Contract_0xa04d4f31c2aaceae21279f4c1143741625d79efb.evm,ok,128428,2810,96.44,false,0,140,140,158,20,0.0081,2,9,1.13,1.13,59,8,1,41,0,false,s_0,140,140,24,0,false,0.00,0
Contract_0xa0db2db59bd7a8cb89b3f0dbe26ef2ac8352785d.evm,ok,128876,2770,98.56,false,0,126,108,139,15,0.0088,2,3,1.10,1.10,55,13,1,42,0,false,s_0,126,126,20,0,false,0.00,0
Contract_0xa0e0f7f26842b319ee6580f1a903f5d06e9f5bdc.evm,ok,105512,1480,98.65,false,0,21,21,23,4,0.0548,2,2,1.10,1.10,9,3,1,7,0,true,s_0,21,21,12,0,false,0.00,0
Contract_0xa0ea06d873fe49eab4806a8659f281de28c6f6b7.evm,ok,144248,2950,98.31,false,0,154,154,166,14,0.0070,2,3,1.08,1.08,62,11,1,50,0,true,s_0,154,154,24,0,false,0.00,0
Contract_0xa13d570cea90d9ae0aae2c2bba975645bc82ae85.evm,ok,156284,3560,98.60,false,0,227,227,239,14,0.0047,2,3,1.05,1.05,89,11,1,77,0,true,s_0,227,227,30,0,false,0.00,0
Contract_0xa1787206d5b1be0f432c4c4f96dc4d1257a1dd14.evm,ok,224060,6660,99.40,false,1,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xa191e578a6736167326d05c119ce0c90849e84b7.evm,ok,126896,2480,98.39,false,0,110,105,115,7,0.0096,2,3,1.05,1.05,43,5,1,38,0,false,s_0,110,110,23,0,false,0.00,0
Contract_0xa1c20243f06a0f447f9e537d806e4904888f1243.evm,ok,118832,2040,99.51,false,0,56,56,56,2,0.0182,2,2,1.00,1.00,23,1,1,23,0,false,s_0,56,56,12,0,false,0.00,0
Contract_0xa27f1c03ff60fa52827ef562ee7fdca3e97e23e1.evm,ok,98992,1380,98.55,false,0,18,18,18,2,0.0588,2,2,1.00,1.00,7,1,1,7,0,false,s_0,18,18,8,0,false,0.00,0
Contract_0xa2bbff7d7ae42d75174e5ded3db70840b4b6341c.evm,ok,151244,3970,97.48,false,0,285,283,331,48,0.0041,2,14,1.16,1.16,120,21,1,74,0,true,s_0,285,285,17,0,false,0.00,0
Contract_0xa2f611e84174ec3f8d19909c0a62fa44145aa0bc.evm,ok,147040,3140,98.41,false,0,194,184,212,20,0.0057,2,4,1.09,1.09,73,14,1,55,0,true,s_0,194,194,25,0,false,0.00,0
Contract_0xa30b4f63a216ceb9911f4907a2259fa80a8fb725.evm,ok,126156,2390,98.74,false,0,97,97,120,25,0.0129,2,7,1.24,1.24,41,15,1,18,0,true,s_0,97,97,17,0,false,0.00,0
Contract_0xa34c776410a98e77316549d674f60cfbbf776918.evm,ok,125952,2530,98.42,false,0,129,129,145,18,0.0088,2,5,1.12,1.12,52,11,1,36,0,true,s_0,129,129,22,0,false,0.00,0
Contract_0xa3c3c3ceabb9a73dc3cb983c8b6db999e1348ace.evm,ok,114008,1810,97.79,false,0,45,42,50,7,0.0253,2,2,1.11,1.11,13,6,1,8,0,true,s_0,45,45,24,0,false,0.00,0
Contract_0xa3d13105397F3b13Dd47cd1f90a50F95A60cdd56.evm,ok,161024,4230,98.82,false,0,322,153,348,28,0.0034,2,9,1.08,1.08,49,14,1,23,0,true,s_0,322,322,100,0,false,0.00,0
Contract_0xa422273de3b1e70b876f80e406445c9346a375db.evm,ok,130476,2800,98.21,false,0,142,142,164,24,0.0082,2,3,1.15,1.15,54,20,1,32,0,true,s_0,142,142,21,0,false,0.00,0
Contract_0xa456e426308210c44daa0cddf29d8f96198f2bdf.evm,ok,152712,3390,99.12,false,0,204,190,233,31,0.0056,2,9,1.14,1.14,79,22,1,50,0,true,s_0,204,204,27,0,false,0.00,0
Contract_0xa4ca8d3ebf889cffc6b9d360b9c2cd3e0493b5a6.evm,ok,145532,3200,98.75,false,0,163,163,176,15,0.0067,2,5,1.08,1.08,59,9,1,46,0,true,s_0,163,163,17,0,false,0.00,0
Contract_0xa4e649a289a826b1d9a71a3127494855679e0b3f.evm,ok,114728,1780,99.44,false,0,48,47,51,5,0.0226,2,2,1.06,1.06,16,4,1,13,0,false,s_0,48,48,11,0,false,0.00,0
Contract_0xa4e973366d50e117f0f8c27353ca063d9aea0cd5.evm,ok,184412,6650,98.65,false,0,530,387,637,109,0.0023,2,11,1.20,1.20,204,74,1,97,0,true,s_0,530,530,80,0,false,0.00,0
Contract_0xa4eb286697f4ac4db32b8e9e58d14c9d4dbd1de1.evm,ok,164252,5000,98.80,false,0,413,299,492,81,0.0029,2,8,1.19,1.19,165,51,1,86,0,true,s_0,413,413,55,0,false,0.00,0
Contract_0xa5b5b72362654adF78f6e89834dB80F2cbb9da14.evm,ok,125856,2490,99.20,false,0,108,67,126,20,0.0109,2,2,1.17,1.17,32,19,1,14,0,true,s_0,108,108,19,0,false,0.00,0
Contract_0xa5de27a585f590567888cb617ec0ca0f438fd21f.evm,ok,129816,2660,98.50,false,0,132,129,135,5,0.0078,2,3,1.02,1.02,51,3,1,48,0,false,s_0,132,132,23,0,false,0.00,0
Contract_0xa60830277aa76a1f9adabf9f78dc339788d0be4e.evm,ok,129900,2480,98.79,false,0,106,98,119,15,0.0107,2,5,1.12,1.12,34,8,1,21,0,true,s_0,106,106,19,0,false,0.00,0
Contract_0xa6272359bc37f61AF398071B65C8934ACA744d53.evm,ok,126504,2650,98.49,false,0,134,134,138,6,0.0077,2,2,1.03,1.03,50,5,1,46,0,true,s_0,134,134,24,0,false,0.00,0
Contract_0xa657c9247701b2befcb590614b2c2d66b7460323.evm,ok,127016,2570,98.83,false,0,138,138,151,15,0.0080,2,3,1.09,1.09,50,12,1,37,0,true,s_0,138,138,22,0,false,0.00,0
Contract_0xa6A14A4cd57f107C29Fa54658f1450A8760bB1B6.evm,ok,181152,6030,98.51,false,0,537,346,695,160,0.0024,2,12,1.29,1.29,221,131,1,63,0,true,s_0,537,537,81,0,false,0.00,0
Contract_0xa725ea3fca286dfbadb185ce065edb479917ffd0.evm,ok,167140,4900,99.18,false,0,461,301,467,8,0.0022,2,6,1.01,1.01,73,3,1,67,0,false,s_0,461,461,51,0,false,0.00,0
Contract_0xa770bd94b3e3fca33a69e6897a35e158ef4939cf.evm,ok,105532,1530,98.04,false,0,24,24,25,3,0.0453,2,2,1.04,1.04,10,2,1,9,0,false,s_0,24,24,9,0,false,0.00,0
Contract_0xa78a974b487357ad5c17a072dfee4d31b839b331.evm,ok,152688,4340,98.16,false,0,330,330,348,20,0.0032,2,3,1.05,1.05,120,17,1,102,0,true,s_0,330,330,41,0,false,0.00,0
Contract_0xa7d779c9db310a3cb281448dd1db7da8adcb335e.evm,ok,144988,3400,98.53,false,0,150,150,163,15,0.0073,2,5,1.09,1.09,59,9,1,46,0,true,s_0,150,150,13,0,false,0.00,0
Contract_0xa7f7ca4c2eb9433d7495120bef13798ab427517c.evm,ok,167804,5340,98.88,false,0,383,324,422,41,0.0029,2,3,1.10,1.10,148,36,1,109,0,true,s_0,383,383,92,0,false,0.00,0
Contract_0xa830872a73e927826863b105b9d5ca8bff8b113b.evm,ok,149524,3340,98.20,false,0,223,204,251,30,0.0051,2,4,1.13,1.13,90,17,1,62,0,true,s_0,223,223,33,0,false,0.00,0
Contract_0xa90357f657d07c6ec45683ead6c22377cede8acf.evm,ok,127336,2490,98.39,false,0,113,113,137,26,0.0108,2,7,1.21,1.21,49,15,1,25,0,true,s_0,113,113,16,0,false,0.00,0
Contract_0xa96624bd4bd96aab5fcfb34e7029893b54fed0fe.evm,ok,143836,3140,98.09,false,0,200,191,225,27,0.0057,2,7,1.12,1.12,70,8,1,45,0,false,s_0,200,200,20,0,false,0.00,0
Contract_0xa97a952c2b45cf65fc79d77e2be41ed49269de18.evm,ok,120544,2170,99.08,false,0,82,82,98,18,0.0148,2,5,1.20,1.20,34,10,1,18,0,true,s_0,82,82,14,0,false,0.00,0
Contract_0xa98f029bb4e74c12fb07bbc25854e5a04f7acf4c.evm,ok,147940,3400,98.53,false,0,202,202,216,16,0.0053,2,5,1.07,1.07,79,10,1,65,0,true,s_0,202,202,15,0,false,0.00,0
Contract_0xa9f7d6f8ef25d426d993bbe0523b0a2619de3abe.evm,ok,148704,3460,98.84,false,0,213,203,240,29,0.0053,2,9,1.13,1.13,75,14,1,48,0,true,s_0,213,213,19,0,false,0.00,0
Contract_0xaB2FBC97BBcD0AF4F7c5BBc0AA95933255aCb784.evm,ok,142484,2990,98.66,false,0,171,160,200,31,0.0069,2,7,1.17,1.17,70,16,1,41,0,true,s_0,171,171,24,0,false,0.00,0
Contract_0xaBa2BC503c275142dd89dAb076fe65b67b3a4fEe.evm,ok,146296,3170,98.74,false,0,194,184,212,20,0.0057,2,4,1.09,1.09,73,14,1,55,0,true,s_0,194,194,25,0,false,0.00,0
Contract_0xaa1ac1c849df066704f76b190af24724f6fa247c.evm,ok,143740,3220,97.20,false,0,186,182,207,23,0.0060,2,7,1.11,1.11,82,11,1,61,0,false,s_0,186,186,17,0,false,0.00,0
Contract_0xaa5465aea57f365506149a5e995bbe51d8856b94.evm,ok,105060,1590,98.74,false,0,29,29,32,5,0.0394,2,4,1.10,1.10,11,2,1,8,0,false,s_0,29,29,8,0,false,0.00,0
Contract_0xaa602de53347579f86b996d2add74bb6f79462b2.evm,ok,124760,2590,98.46,false,0,96,82,102,8,0.0112,2,6,1.06,1.06,21,3,1,15,0,false,s_0,96,96,17,0,false,0.00,0
Contract_0xaa70c6b14128790aee89b274cffbe5a0b275e4e4.evm,ok,266364,11710,99.49,false,1,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xab0cae983e07c0614a06d08b43e00814365cceea.evm,ok,143204,2910,98.28,false,0,144,144,159,17,0.0077,2,5,1.10,1.10,58,11,1,43,0,true,s_0,144,144,16,0,false,0.00,0
Contract_0xab14d3ce3f733cacb76ec2abe7d2fcb00c99f3d5.evm,ok,175412,5880,98.13,false,0,488,426,536,50,0.0023,2,9,1.10,1.10,200,22,1,152,0,false,s_0,488,488,44,0,false,0.00,0
Contract_0xab4a12ae82497159f90af30a4c2b1143700c7125.evm,ok,149992,3260,98.47,false,0,194,184,212,20,0.0057,2,4,1.09,1.09,73,14,1,55,0,true,s_0,194,194,25,0,false,0.00,0
Contract_0xab8513802ee8d1958f04d181926bc33e5030d478.evm,ok,213672,6680,99.25,false,1,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xac1610ca59071f963c0f80adc143e98d52853882.evm,ok,126464,2440,99.18,false,0,94,88,97,5,0.0111,2,3,1.03,1.03,34,3,1,31,0,true,s_0,94,94,23,0,false,0.00,0
Contract_0xac34c76abc6ca0e9b04d46b7e24137d70c65ea87.evm,ok,144768,2900,98.62,false,0,154,154,166,14,0.0070,2,3,1.08,1.08,62,11,1,50,0,true,s_0,154,154,24,0,false,0.00,0
Contract_0xac4c4b8525Ba6e815586bf7EBc4B3fC8bCE647C1.evm,ok,182700,7200,99.03,false,0,433,431,487,56,0.0026,2,10,1.12,1.12,193,29,1,139,0,true,s_0,433,433,47,0,false,0.00,0
