sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0x1adf9ba15cc8cdc65ff8461e161d74d95c9c4096.evm,ok,18984,10,100.00,false,,122,144,24,0.0098,2,3,1.18,1.18,47,20,1,25,0,true,0,122,122,100.00,18,0
Contract_0x1b073382e63411e3bcffe90ac1b9a43fefa1ec6f.evm,ok,18972,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1b14e8d511c9a4395425314f849bd737baf8208f.evm,ok,18768,10,0.00,false,,56,57,3,0.0185,2,2,1.02,1.02,22,2,1,21,0,false,0,56,56,100.00,14,0
Contract_0x1b73aea1875a0d603fd06cbc41f06d1eb2f9e3ce.evm,ok,18948,80,75.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1b80c5d3a76176c7119558a6b4b250a6421e893b.evm,ok,19036,10,0.00,false,,128,132,6,0.0081,2,3,1.03,1.03,54,4,1,50,0,false,0,128,128,100.00,18,0
Contract_0x1bE5d71F2dA660BFdee8012dDc58D024448A0A59.evm,ok,18948,40,75.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1beCC315E044E8ee8898011609E63F8259d3B124.evm,ok,18840,20,50.00,false,,244,289,47,0.0049,6,6,1.18,1.18,92,36,1,56,0,true,0,244,244,100.00,28,0
Contract_0x1c5361730f8579dfd8ac5ee1c93f4e182820f876.evm,ok,18964,110,63.64,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1c7e265685914927925d6e930a809e942b538db3.evm,ok,18980,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1d5ad987b743eb624662fe5c62b8f6015554203a.evm,ok,18980,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1d9bb9efc11ce34cb16751ab35ba5a7a0a5e1a4a.evm,ok,18968,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1da73c1a17f136faf15a666b645dde92a608d809.evm,ok,18952,10,0.00,false,,186,203,19,0.0059,4,4,1.09,1.09,70,14,2,56,1,true,0,184,186,98.92,25,0
Contract_0x1dd80016e3d4ae146ee2ebb484e8edd92dacc4ce.evm,ok,18796,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1e0490cD098B40e61E3370489a0333F6c9e31467.evm,fail,18936,20,100.00,false,101,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1e51f9ba6898bcc9d63da95f5e1b483ef74b30d7.evm,ok,18936,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x1f702f23d315b5aaf2c66eebb5aeea5e7af275c1.evm,ok,18800,10,0.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x20306be1fbb05064956514aa687f6ab1bee54e7d.evm,ok,18940,10,0.00,false,,116,139,25,0.0104,11,7,1.20,1.20,40,13,1,28,0,true,0,116,116,100.00,14,0
Contract_0x203ff0b107fc842ed0fe6680c33e5f0930523af8.evm,ok,18792,10,0.00,false,,235,275,42,0.0050,5,13,1.17,1.17,102,18,1,66,0,true,0,235,235,100.00,25,0
Contract_0x20742a321f79dd6f57c1c6d5ed3faf3f7db76ea8.evm,ok,18784,10,0.00,false,,16,16,2,0.0667,2,2,1.00,1.00,6,1,1,6,0,false,0,16,16,100.00,7,0
Contract_0x208bbb6bcea22ef2011789331405347394ebaa51.evm,ok,18912,10,0.00,false,,184,202,20,0.0060,4,4,1.10,1.10,70,14,1,55,0,true,0,184,184,100.00,25,0
Contract_0x2149984f403befaa4815d31630f4021c95511c8a.evm,ok,18920,10,100.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x2163e182b27009517666e9d9584bc660b2e67672.evm,ok,18808,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x216f7bd01cb7d015566527d64bfa04933d7c696e.evm,ok,18924,20,50.00,false,,596,693,99,0.0020,18,18,1.16,1.16,237,33,1,202,0,true,0,596,596,100.00,32,0
Contract_0x219e0e991d82a58402eb522bf6eaf82807182d8f.evm,ok,18932,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0x220f3164be02f0a89dfddf48f5cbf30c60dbd512.evm,ok,18932,10,0.00,false,,80,90,12,0.0142,2,2,1.12,1.12,29,11,1,19,0,true,0,80,80,100.00,15,0
Contract_0x2253e7dbdb23d36fa2f4b86c8dc13b9ca29510ba.evm,ok,18936,20,50.00,false,,,,,,,,,,,,,,,,,,,,,,,
