sample_id,status,max_ram_kb,exec_time_ms,avg_cpu_percent,failed_to_parse,exit_status,nodes,edges,mccabe,density,max_out_degree,max_in_degree,avg_out_degree,avg_in_degree,branching_nodes,merge_nodes,entry_points,exit_points,islands,cycles,detected_entry,reachable_nodes,total_nodes,coverage_percent,max_depth,orphan_nodes
Contract_0xd79557343d8ff318b94127a3ae7ed3fd64064af8.evm,ok,42872,1190,99.16,false,,185,202,19,0.0059,4,4,1.09,1.09,70,14,2,56,1,true,"""0x0""",184,185,99.46,25,1
Contract_0xd81a262671dac0a81896d53311637cd0ffa43b4f.evm,ok,42872,1240,99.19,false,,185,202,19,0.0059,4,4,1.09,1.09,70,14,2,56,1,true,"""0x0""",184,185,99.46,25,1
Contract_0xd88961b58d6b049404554117fcb94788a6ae7df8.evm,ok,65936,3690,99.73,false,,418,501,85,0.0029,4,13,1.20,1.20,185,53,2,105,1,true,"""0x0""",417,418,99.76,52,1
Contract_0xd917635caf144e6ebbbdfd7e6725c563db756079.evm,ok,54716,2350,99.57,false,,326,386,62,0.0036,6,12,1.18,1.18,135,29,2,83,1,true,"""0x0""",325,326,99.69,37,1
Contract_0xd921bb8a3d5e3a9e05faee28656e40459d6e82f7.evm,ok,33360,570,98.25,false,,31,30,1,0.0323,2,2,0.97,0.97,13,1,2,14,1,false,"""0x0""",30,31,96.77,11,1
Contract_0xd961a917bad1bb2c4ee8f054a81c77ae5ee558a0.evm,ok,52920,3300,99.70,false,,233,279,48,0.0052,7,9,1.20,1.20,97,29,2,61,1,true,"""0x0""",232,233,99.57,32,1
Contract_0xd9BFB71F7BD6fc9fDCF69Be352CAa77da885A007.evm,ok,33876,560,100.00,false,,52,51,1,0.0192,2,2,0.98,0.98,12,1,2,13,1,false,"""0x0""",51,52,98.08,39,1
Contract_0xd9d993fdd6dad5270c0896b364bdbeff38e010cf.evm,ok,56224,3170,99.68,false,,279,374,97,0.0048,6,6,1.34,1.34,114,42,2,74,1,true,"""0x0""",278,279,99.64,20,1
Contract_0xd9e92fe542963ca3bec0d9f705eb716171650c55.evm,ok,41996,1130,100.00,false,,145,172,29,0.0082,5,5,1.19,1.19,59,19,2,35,1,true,"""0x0""",144,145,99.31,19,1
Contract_0xda39bebb3ffa095fed04634e288f0d4c53c7b12b.evm,ok,55808,2880,99.65,false,,327,381,56,0.0036,3,6,1.17,1.17,147,38,2,94,1,true,"""0x0""",324,327,99.08,23,0
Contract_0xdabb0c3f9a190b6fe4df6cb412ba66c3dd3e2ad1.evm,ok,139544,11160,99.82,false,,634,963,331,0.0024,26,19,1.52,1.52,213,84,7,111,1,true,"""0x0""",484,634,76.34,25,0
Contract_0xdb55f242a3205f76c8f2a643dbcc3a053a075386.evm,ok,41960,1140,100.00,false,,145,172,29,0.0082,5,5,1.19,1.19,59,19,2,35,1,true,"""0x0""",144,145,99.31,19,1
Contract_0xdb6f50cf0c521a98b6852839aa5cbea4e2430052.evm,ok,35420,940,98.94,false,,49,55,8,0.0234,2,3,1.12,1.12,17,8,3,11,2,true,"""0x0""",47,49,95.92,21,2
Contract_0xdb834584aeec3b61d5779645c6ccb774cec6bf10.evm,ok,40828,1120,99.11,false,,133,148,17,0.0084,6,6,1.11,1.11,52,12,2,42,1,true,"""0x0""",132,133,99.25,18,1
Contract_0xdba934811a10d2cfe5f33736cc56c42e7b8fd067.evm,ok,42848,1190,98.32,false,,185,202,19,0.0059,4,4,1.09,1.09,70,14,2,56,1,true,"""0x0""",184,185,99.46,25,1
Contract_0xdbeb51f19581233e863b7294ce266ab250b22185.evm,ok,47076,2200,99.55,false,,141,159,20,0.0081,6,6,1.13,1.13,53,11,2,44,1,true,"""0x0""",140,141,99.29,17,1
Contract_0xdc3c0ab9dec903668bc63cd24e0c6cf4ce4683c6.evm,ok,82164,7140,99.72,false,,589,676,89,0.0020,7,26,1.15,1.15,257,50,10,181,3,true,"""0x0""",533,589,90.49,47,2
Contract_0xdcaa0f4e32260a336931ef406d57a1e68b8500c5.evm,ok,125016,14810,99.59,false,,1032,1251,221,0.0012,21,16,1.21,1.21,461,82,6,337,1,true,"""0x0""",1023,1032,99.13,45,1
Contract_0xdddcf70aedb136afef436ed17ad292205dfe4c13.evm,ok,48384,2290,99.56,false,,217,251,36,0.0054,5,5,1.16,1.16,86,26,2,64,1,true,"""0x0""",216,217,99.54,35,1
Contract_0xdde4a6e3e6091a20866bb25b8e9fd314c364c65d.evm,ok,48908,1600,99.38,false,,211,218,9,0.0049,2,5,1.03,1.03,34,12,9,27,2,true,"""0x0""",75,211,35.55,31,1
Contract_0xde09afc032aa20bb3324ee43179021cd1e63d345.evm,ok,40824,1130,99.12,false,,117,136,21,0.0100,2,5,1.16,1.16,50,16,2,31,0,true,"""0x0""",111,117,94.87,15,0
Contract_0xde1289e68ad9e65ccf50d800c0cec2d514b80a40.evm,ok,42372,1120,99.11,false,,155,173,20,0.0072,4,5,1.12,1.12,59,14,2,44,1,true,"""0x0""",154,155,99.35,14,1
Contract_0xde7a6bdd49c8a71f1de71f8756ec331a8a57eff3.evm,ok,51232,1750,99.43,false,,303,369,68,0.0040,8,14,1.22,1.22,125,27,2,71,1,true,"""0x0""",302,303,99.67,17,1
Contract_0xdeb80f943ae5fe7ee65ec2e651cb70a7a9f14276.evm,ok,109888,7270,99.72,false,,477,735,260,0.0032,30,31,1.54,1.54,204,58,2,129,1,true,"""0x0""",476,477,99.79,34,1
Contract_0xdf436ece24614bb7c6f44fedde48a0c6725602a2.evm,ok,42996,840,98.81,false,,211,268,59,0.0060,2,46,1.27,1.27,80,5,2,23,1,false,"""0x0""",210,211,99.53,20,1
Contract_0xdf5b447874E542DB09c8d9c305C45017DE791467.evm,ok,39028,1360,99.26,false,,112,120,10,0.0097,2,4,1.07,1.07,49,8,2,41,1,true,"""0x0""",111,112,99.11,57,1
Contract_0xdf6dd78e7138c339553773b35b33401d3d60968e.evm,ok,46404,1330,99.25,false,,242,267,27,0.0046,3,3,1.10,1.10,83,22,2,59,1,true,"""0x0""",239,242,98.76,30,0
Contract_0xe019681c8a189184826fe17f86c1725e2940c4ce.evm,ok,43744,1520,99.34,false,,128,169,43,0.0104,8,8,1.32,1.32,47,22,2,27,1,true,"""0x0""",127,128,99.22,13,1
Contract_0xe042c280dee8a5a39269a849d00b602a1985a185.evm,ok,123572,11170,99.46,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xe0566208e3a66078e109bae35ce6e82417d89833.evm,ok,112972,15750,99.81,false,,717,1019,304,0.0020,17,14,1.42,1.42,296,144,6,147,1,true,"""0x0""",708,717,98.74,38,1
Contract_0xe0805fee7fa1e2334072378d2d5c1c5986058d5a.evm,ok,155472,11340,99.74,false,,464,990,528,0.0046,53,18,2.13,2.13,182,103,10,89,1,true,"""0x0""",455,464,98.06,24,1
Contract_0xe0a4a032102f11a7983207201f38925e157a2ac9.evm,ok,70676,9180,99.78,false,,375,502,129,0.0036,22,22,1.34,1.34,146,57,2,97,1,true,"""0x0""",374,375,99.73,31,1
Contract_0xe0f30cb149faadc7247e953746be9bbbb6b5751f.evm,ok,47648,1790,100.00,false,,253,274,23,0.0043,2,7,1.08,1.08,112,9,2,91,1,true,"""0x0""",252,253,99.60,42,1
Contract_0xe15778faf0990795de991c4917fd97896971b898.evm,ok,88136,5370,99.63,false,,466,662,198,0.0031,29,10,1.42,1.42,177,51,3,150,2,true,"""0x0""",464,466,99.57,23,2
Contract_0xe1830835920a97d9de07994b72959a1207374bc6.evm,ok,41948,1160,100.00,false,,145,172,29,0.0082,5,5,1.19,1.19,59,19,2,35,1,true,"""0x0""",144,145,99.31,19,1
Contract_0xe184792acbef4a5ac08139159067218df4b5a3f1.evm,ok,36048,730,100.00,false,,87,91,6,0.0122,4,4,1.05,1.05,32,4,2,30,1,false,"""0x0""",86,87,98.85,15,1
Contract_0xe1F268F69C4B728C08f6F2d08CcaB8cAAbf6c312.evm,ok,42464,1210,100.00,false,,170,179,11,0.0062,3,5,1.05,1.05,77,5,2,69,1,false,"""0x0""",169,170,99.41,36,1
Contract_0xe1a51b1b3c9323db311d0b7ce20be04b866902e1.evm,ok,3816792,590790,64.22,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xe233b89c76c172e36fe6985fe8b2731522fc6177.evm,ok,188380,119040,99.74,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xe2d035519f0247ed4b946f0ab74e8347052c020f.evm,ok,55040,6860,98.54,false,,224,283,61,0.0057,12,12,1.26,1.26,64,32,2,46,1,true,"""0x0""",223,224,99.55,30,1
Contract_0xe2d445daebf8dfb54c2ea09619b0204b0516083f.evm,ok,40820,1250,99.20,false,,131,146,17,0.0086,2,3,1.11,1.11,51,14,2,36,1,true,"""0x0""",130,131,99.24,16,1
Contract_0xe3385df5b47687405A02Fc24322DeDb7df381852.evm,ok,39404,950,98.95,false,,126,151,27,0.0096,7,7,1.20,1.20,51,13,2,40,1,false,"""0x0""",125,126,99.21,11,1
Contract_0xe36793f0b4db71ff0a5216412f80ba89b2927445.evm,ok,48864,2690,99.63,false,,230,287,59,0.0054,6,12,1.25,1.25,98,32,2,51,1,true,"""0x0""",229,230,99.57,24,1
Contract_0xe37d27660E5B8B861641b9D52009344f20534084.evm,ok,69992,8110,99.75,false,,441,519,80,0.0027,10,10,1.18,1.18,172,53,2,121,1,true,"""0x0""",440,441,99.77,40,1
Contract_0xe37ec6e1cde80505f32ffa5d915b5b46fd8cec7c.evm,ok,35172,610,100.00,false,,67,66,1,0.0149,2,2,0.99,0.99,29,1,2,30,1,false,"""0x0""",66,67,98.51,14,1
Contract_0xe393ef6fa3bbfc7e72a05bfd12ce88be5c7e46f0.evm,ok,199320,17490,99.77,false,,638,1008,372,0.0025,27,31,1.58,1.58,270,79,3,160,1,true,"""0x0""",629,638,98.59,58,0
Contract_0xe3b42413186f3d91e4e7e20a4dfdabb207595405.evm,ok,982648,200360,99.70,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xe3c55be451b7e4e97eb75f2729d41d8d563cd41e.evm,ok,42020,1090,99.08,false,,151,170,21,0.0075,4,4,1.13,1.13,60,16,2,44,1,true,"""0x0""",150,151,99.34,19,1
Contract_0xe4071756D1E0687858C92415e57f5F1B4D9e685D.evm,ok,63000,3770,99.73,false,,389,411,24,0.0027,2,3,1.06,1.06,43,22,2,21,1,true,"""0x0""",78,389,20.05,45,0
Contract_0xe41ada0fb01F147c6385F93DEC78914F32e45061.evm,ok,92948,8330,99.76,false,,492,657,167,0.0027,22,9,1.34,1.34,221,73,2,148,1,true,"""0x0""",491,492,99.80,34,1
Contract_0xe4589bc9d181d1c43781923f6653c1eed5817d12.evm,ok,68748,6890,99.71,false,,364,424,62,0.0032,10,10,1.16,1.16,144,43,3,106,2,true,"""0x0""",359,364,98.63,31,1
Contract_0xe47045397cf06894a34c2d7c6240814db5480189.evm,ok,35776,660,98.48,false,,74,74,2,0.0137,2,2,1.00,1.00,33,2,2,33,1,false,"""0x0""",73,74,98.65,31,1
Contract_0xe477aabfb8e65fbbb47bddc5ac8aa250fdcaaf6e.evm,ok,38648,830,98.80,false,,113,115,4,0.0091,2,3,1.02,1.02,42,3,2,40,1,false,"""0x0""",111,113,98.23,16,0
Contract_0xe4b39bb686ab0882dbbd30f9a58c4cb432110ec3.evm,ok,60444,3200,99.69,false,,485,544,61,0.0023,7,11,1.12,1.12,215,43,11,161,2,true,"""0x0""",447,485,92.16,22,2
Contract_0xe4ea2d60783fc54c3595bda39ac1ab6556723d38.evm,ok,40396,1010,98.02,false,,138,151,15,0.0080,2,3,1.09,1.09,55,13,2,42,1,true,"""0x0""",137,138,99.28,20,1
Contract_0xe554eccbb90dc0e8bc0a62de81ddd6d2087c7713.evm,ok,37248,780,98.72,false,,97,99,4,0.0106,2,3,1.02,1.02,42,3,2,40,1,true,"""0x0""",96,97,98.97,26,1
Contract_0xe5748911482a173bbb8cc5bf333cd9fbd4e68067.evm,ok,42952,1300,99.23,false,,187,204,19,0.0059,4,4,1.09,1.09,71,14,2,57,1,true,"""0x0""",184,187,98.40,25,0
Contract_0xe5caef4af8780e59df925470b050fb23c43ca68c.evm,ok,44728,1460,99.32,false,,165,197,34,0.0073,6,6,1.19,1.19,65,22,2,46,1,true,"""0x0""",164,165,99.39,19,1
Contract_0xe5d1fab0c5596ef846dcc0958d6d0b20e1ec4498.evm,ok,176772,12310,99.19,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xe5df2a30f8e48c85717b9397b9b0acaecf344ba8.evm,ok,92336,7290,99.73,false,,689,854,167,0.0018,22,13,1.24,1.24,303,88,2,191,1,true,"""0x0""",688,689,99.85,35,1
Contract_0xe6b119bffd221e4f8fd3e81d0eee6cc0e49d16d5.evm,ok,36056,770,100.00,false,,79,83,6,0.0135,4,4,1.05,1.05,28,3,2,26,1,false,"""0x0""",78,79,98.73,12,1
Contract_0xe7784e23c57ec4c7e34f5b659fc198b3e3f65ebb.evm,ok,58264,2940,99.66,false,,398,454,58,0.0029,7,7,1.14,1.14,155,47,2,112,1,true,"""0x0""",397,398,99.75,38,1
Contract_0xe795f2f05a375569197c1e08a262957fd4104b44.evm,ok,104832,15370,99.87,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xe80f4d88288bd71df7bd36dd1b53e5df4b7d413c.evm,ok,162472,13990,99.14,false,,951,1180,231,0.0013,39,12,1.24,1.24,450,112,2,346,1,true,"""0x0""",950,951,99.89,44,1
Contract_0xe879b523ac03ce8ea419357c9a34d5b51a655652.evm,ok,38640,990,98.99,false,,110,143,35,0.0119,4,7,1.30,1.30,45,19,2,14,1,true,"""0x0""",109,110,99.09,15,1
Contract_0xe91c92e2827689f9369f685ee15b89b9b0dbe299.evm,ok,46392,1640,100.00,false,,236,268,34,0.0048,4,4,1.14,1.14,91,26,2,62,1,true,"""0x0""",235,236,99.58,28,1
Contract_0xe939Ac130E85c41110128C1ADEbC842E45F285F7.evm,ok,46076,1760,100.00,false,,152,175,25,0.0076,3,3,1.15,1.15,63,20,2,44,1,true,"""0x0""",151,152,99.34,13,1
Contract_0xe989caf07ad870c1f059924fc096b00b5c048bb6.evm,ok,77160,6870,99.85,false,,575,714,141,0.0022,10,17,1.24,1.24,228,41,6,178,3,true,"""0x0""",569,575,98.96,21,2
Contract_0xeaa9b2fecdeaf7ced0d207a7803ce0d84315b3b2.evm,ok,41848,1100,99.09,false,,145,172,29,0.0082,5,5,1.19,1.19,59,19,2,35,1,true,"""0x0""",144,145,99.31,19,1
Contract_0xebb8d5e101df39e4df0913c2cf18223cdfab64d0.evm,ok,71496,3140,99.68,false,,446,447,3,0.0023,2,12,1.00,1.00,23,5,14,22,7,true,"""0x0""",35,446,7.85,15,0
Contract_0xec5c68263ad1b0a48f476660f53900ca2117c0d4.evm,ok,99568,8790,99.77,false,,758,887,131,0.0015,15,29,1.17,1.17,329,83,12,223,1,true,"""0x0""",696,758,91.82,37,1
Contract_0xed04a060050cc289d91779a8bb3942c3a6589254.evm,ok,36704,670,100.00,false,,60,95,37,0.0268,10,7,1.58,1.58,16,15,2,10,1,true,"""0x0""",59,60,98.33,17,1
Contract_0xed140b118fad7292874ff5493dc9e033ed73c8e6.evm,ok,41592,910,98.90,false,,129,128,1,0.0078,2,3,0.99,0.99,9,1,3,10,2,true,"""0x0""",16,129,12.40,8,0
Contract_0xed178929d640ac5e6ef7120cee47fd92f78e788a.evm,ok,78092,8280,99.64,false,,417,487,72,0.0028,10,15,1.17,1.17,180,26,2,134,1,true,"""0x0""",416,417,99.76,40,1
Contract_0xed4095ff24ab3c5f1b920f7a424b4d9016c833eb.evm,timeout,0,0,0.00,true,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0xed61843327567cc91dd2b5d7f40e26d518b15b41.evm,ok,34268,700,98.57,false,,51,50,1,0.0196,2,2,0.98,0.98,23,1,2,24,1,false,"""0x0""",50,51,98.04,24,1
Contract_0xed6fe9e48c675170b8d6de9c00b52b6ebddffd4f.evm,ok,56796,4090,98.04,false,,92,105,15,0.0125,4,4,1.14,1.14,42,9,2,33,1,true,"""0x0""",91,92,98.91,39,1
Contract_0xee0f286776639cd363da810daf3e0623f82576b0.evm,ok,42652,1190,99.16,false,,183,200,19,0.0060,4,4,1.09,1.09,69,14,2,55,1,true,"""0x0""",182,183,99.45,25,1
Contract_0xee2d318462fdb587b96f7e69606c6afd0e2ff633.evm,ok,42788,1160,99.14,false,,185,202,19,0.0059,4,4,1.09,1.09,70,14,2,56,1,true,"""0x0""",184,185,99.46,25,1
Contract_0xee3ce95f4151f65716cacd20cb023c7112d798e3.evm,ok,58892,3430,99.71,false,,264,385,123,0.0055,12,9,1.46,1.46,103,48,3,65,2,true,"""0x0""",262,264,99.24,18,2
Contract_0xee4550f61da479274a08e2396684cda7a8295a6e.evm,ok,33628,550,100.00,false,,40,45,7,0.0288,2,2,1.12,1.12,14,7,2,9,1,true,"""0x0""",39,40,97.50,13,1
Contract_0xee716f02f619c1ee5221a545083af1205bceed77.evm,ok,47176,1820,99.45,false,,197,225,30,0.0058,4,4,1.14,1.14,70,27,2,45,1,true,"""0x0""",196,197,99.49,25,1
Contract_0xef7bc12e0f6b02fe2cb86aa659fdc3ebb727e0ed.evm,ok,38760,1170,100.00,false,,89,109,22,0.0139,3,3,1.22,1.22,36,17,2,17,1,true,"""0x0""",88,89,98.88,24,1
Contract_0xefc3863d6bb1a615d1101219b8ebf3306070cb17.evm,ok,80656,8480,99.65,false,,462,597,137,0.0028,11,13,1.29,1.29,197,72,2,117,1,true,"""0x0""",461,462,99.78,43,1
Contract_0xf072663aa7fc310225910ccbe4a52e3755c896c6.evm,ok,71344,8400,99.29,false,,340,391,53,0.0034,4,5,1.15,1.15,135,44,2,89,1,true,"""0x0""",337,340,99.12,44,0
Contract_0xf07c4b3999663ea7e6727836e5707553446c1f4c.evm,ok,46224,1680,99.40,false,,235,272,39,0.0049,4,6,1.16,1.16,101,19,2,68,1,true,"""0x0""",234,235,99.57,20,1
Contract_0xf0965947cf0fa314d91024d54acbc292702d8325.evm,ok,38136,950,100.00,false,,91,101,12,0.0123,3,3,1.11,1.11,40,11,2,31,1,true,"""0x0""",90,91,98.90,22,1
Contract_0xf0a98ed6ee2632ee6b073a13d69167b155b4a7cc.evm,ok,48012,1510,100.00,false,,237,261,26,0.0047,7,7,1.10,1.10,91,14,2,77,1,true,"""0x0""",236,237,99.58,28,1
Contract_0xf10afe13255a3cbc02040ca3748eb0c0a4f01bff.evm,ok,50024,2610,99.23,false,,255,289,36,0.0045,3,5,1.13,1.13,105,28,3,72,1,true,"""0x0""",251,255,98.43,27,1
Contract_0xf155152d838b7a023317ad8c1e8c02aab7e8f2a2.evm,ok,45716,1420,99.30,false,,177,181,6,0.0058,2,2,1.02,1.02,22,6,2,18,2,true,"""0x0""",48,177,27.12,23,0
Contract_0xf1bf51b3568852ca2d0fd71591b1714f993e612a.evm,ok,47752,1600,95.62,false,,254,277,25,0.0043,6,6,1.09,1.09,97,17,2,82,1,true,"""0x0""",253,254,99.61,31,1
Contract_0xf2354f740f31704820f6fcfba70b9da065459b62.evm,fail,41916,690,98.55,false,1,,,,,,,,,,,,,,,,,,,,,,
Contract_0xf26d144bd92260fb1c770b5b19b8caf2c5529e62.evm,ok,78760,9070,99.23,false,,385,665,282,0.0045,13,8,1.73,1.73,129,88,7,63,3,true,"""0x0""",378,385,98.18,30,3
Contract_0xf28ee3675d0c9fe8f29abd25da4ae0d940fe8239.evm,ok,65612,4180,99.76,false,,352,459,109,0.0037,10,10,1.30,1.30,147,57,2,90,1,true,"""0x0""",351,352,99.72,27,1
Contract_0xf2ff83844ffba41b4ebbf31296f9bb638107364b.evm,ok,321872,156200,99.74,false,,1114,4145,3033,0.0033,75,49,3.72,3.72,382,367,24,243,3,true,"""0x0""",1043,1114,93.63,36,3
Contract_0xf3d03255a10371f932e883fa1a04b955cc1c1185.evm,ok,170324,101130,99.76,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xf3dabd468b11e08d9d60e2afd9aa0b41a161564a.evm,ok,105968,14650,99.86,false,,260,515,257,0.0076,30,13,1.98,1.98,96,68,2,47,1,true,"""0x0""",259,260,99.62,28,1
Contract_0xf3e2b08caf27c411bbd32fbc45911552627a5795.evm,ok,60364,4040,100.00,false,,365,434,71,0.0033,8,8,1.19,1.19,163,48,2,108,1,true,"""0x0""",364,365,99.73,36,1
Contract_0xf3f6277978bc79506681d85e4941a85553c0dbb9.evm,ok,40472,940,98.94,false,,143,164,23,0.0081,2,3,1.15,1.15,54,20,2,33,1,true,"""0x0""",142,143,99.30,21,1
Contract_0xf3fa62dd25504a7b05300a1ddd56a22a100fd4df.evm,ok,47936,970,98.97,false,,311,309,0,0.0032,2,2,0.99,0.99,129,1,3,131,2,false,"""0x0""",309,311,99.36,33,2
Contract_0xf3fddc6e077c0576c03d47932472aa90ad063ab1.evm,ok,46344,1470,99.32,false,,204,220,18,0.0053,3,4,1.08,1.08,92,11,2,77,1,true,"""0x0""",203,204,99.51,46,1
Contract_0xf43b86852796a7755089fff34ef94d36c0a9317f.evm,ok,36600,790,87.34,false,,97,108,13,0.0116,2,5,1.11,1.11,41,8,2,30,1,true,"""0x0""",96,97,98.97,12,1
Contract_0xf44113760c4f70afeeb412c63bc713b13e6e202e.evm,ok,35820,680,98.53,false,,70,81,13,0.0168,2,3,1.16,1.16,27,9,2,16,1,true,"""0x0""",69,70,98.57,15,1
Contract_0xf494dfbd1d3d0752fdbceb1db3e19694571abf24.evm,ok,97556,8810,98.98,false,,448,535,89,0.0027,8,7,1.19,1.19,178,64,4,127,1,true,"""0x0""",445,448,99.33,34,1
Contract_0xf4b60c232b32e3546c6364df280b2ea98f5fdd3e.evm,ok,33288,730,97.26,false,,35,37,4,0.0311,2,2,1.06,1.06,15,4,2,13,1,true,"""0x0""",34,35,97.14,16,1
Contract_0xf5724fbc6d3e2b7f04c5fdcf6fe978ee86dd3c70.evm,ok,52144,4460,99.78,false,,215,283,70,0.0062,8,7,1.32,1.32,91,43,2,51,1,true,"""0x0""",214,215,99.53,29,1
Contract_0xf575336f7e5714a480e9a65167133d15faa0eed6.evm,ok,74836,5890,99.83,false,,628,727,101,0.0018,16,16,1.16,1.16,272,52,4,189,1,true,"""0x0""",617,628,98.25,58,1
Contract_0xf58d3023f6b5894da1e161a29d91fac6d07db567.evm,ok,330516,24240,99.79,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xf5fc4ca75534e13d8120d8405e0d7d4662848592.evm,ok,102764,12820,99.77,false,,513,549,38,0.0021,4,6,1.07,1.07,229,28,3,203,2,true,"""0x0""",495,513,96.49,153,1
Contract_0xf6460f44931eb4f11b41f2e9c0181f3081435577.evm,ok,37780,770,98.70,false,,99,119,22,0.0123,2,7,1.20,1.20,42,12,2,22,1,true,"""0x0""",98,99,98.99,17,1
Contract_0xf65d90c51fa231340ecf5c4e3022e594848a805f.evm,ok,40320,930,98.92,false,,138,151,15,0.0080,2,3,1.09,1.09,55,13,2,42,1,true,"""0x0""",137,138,99.28,20,1
Contract_0xf666978865de6de3fa2ae3f3c5911c88127f8904.evm,ok,67388,6680,99.10,false,,415,472,59,0.0027,9,9,1.14,1.14,177,47,4,134,2,true,"""0x0""",410,415,98.80,43,2
Contract_0xf766f9763443bb07e9b5974f566efb79dd8b705f.evm,ok,40432,1240,99.19,false,,115,133,20,0.0101,2,3,1.16,1.16,44,16,2,26,1,true,"""0x0""",114,115,99.13,31,1
Contract_0xf84a6794649a99a12887D20bCE9C5952E49bA190.evm,ok,43712,1090,99.08,false,,173,179,8,0.0060,2,5,1.03,1.03,71,5,2,65,1,false,"""0x0""",172,173,99.42,23,1
Contract_0xf8bb603941d555559a6b7b6a406dee5db8c8802f.evm,ok,41348,980,98.98,false,,140,144,6,0.0074,2,2,1.03,1.03,28,7,3,24,0,true,"""0x0""",63,140,45.00,19,0
Contract_0xf9b19663188c8c91d61d0116904605ba8a1452fa.evm,ok,42808,1240,99.19,false,,185,202,19,0.0059,4,4,1.09,1.09,70,14,2,56,1,true,"""0x0""",184,185,99.46,25,1
Contract_0xfBA43A685A86cD5884379e9a1ac611d956cDa9CC.evm,ok,33412,500,100.00,false,,41,41,2,0.0250,2,3,1.00,1.00,15,2,3,15,2,false,"""0x0""",39,41,95.12,10,2
Contract_0xfa635d9093c2dd637cf19d48df6ea1dbde56ddb1.evm,ok,33276,620,98.39,false,,32,34,4,0.0343,3,2,1.06,1.06,10,4,2,9,1,true,"""0x0""",31,32,96.88,11,1
Contract_0xfa849a1c5fc35a2c8d37f5ee690aea80496508c9.evm,ok,234964,18340,99.84,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xfa8ff51e0c67600b9abe5c89b53cc36ee6c7bf76.evm,ok,56972,4510,99.56,false,,334,398,66,0.0036,7,13,1.19,1.19,148,36,3,98,1,true,"""0x0""",332,334,99.40,48,1
Contract_0xfb7ba43b1e47a3a275a07e420e09572286f94a17.evm,ok,1197020,18090,99.83,false,,194,248,56,0.0066,6,8,1.28,1.28,87,26,2,38,1,true,"""0x0""",193,194,99.48,21,1
Contract_0xfc2c9f08e2c6066a71aba4f50e209ff57f63d96e.evm,ok,37248,660,98.48,false,,92,101,11,0.0121,2,4,1.10,1.10,39,8,2,30,1,false,"""0x0""",89,92,96.74,12,0
Contract_0xfc86c646d2c90e38e0f0af6d0baee4ea95aa4893.evm,ok,42488,1230,93.50,false,,176,194,20,0.0063,4,5,1.10,1.10,69,13,2,53,1,true,"""0x0""",175,176,99.43,19,1
Contract_0xfcD4bfFd7B76092c59Fb9791ff3F9B5405D4010A.evm,ok,53268,1610,100.00,false,,277,282,7,0.0037,2,2,1.02,1.02,22,8,3,17,3,true,"""0x0""",36,277,13.00,21,0
Contract_0xfd2e3323f1e0a84f4d2cf7cda809137fbce5174d.evm,ok,69328,3930,99.75,false,,433,492,61,0.0026,16,16,1.14,1.14,184,31,2,149,1,true,"""0x0""",432,433,99.77,28,1
Contract_0xfd4085e56a96787fb7acd9b49510f874c3d4afcb.evm,ok,32728,590,94.92,false,,24,24,2,0.0435,2,2,1.00,1.00,8,3,3,8,2,false,"""0x0""",19,24,79.17,6,1
Contract_0xfd77ee88f5678553a575b7302c48e9aba9597d8c.evm,ok,41368,1070,99.07,false,,158,186,30,0.0075,4,7,1.18,1.18,63,16,2,38,1,true,"""0x0""",157,158,99.37,23,1
Contract_0xfdf6001dcd3bfc0000d2ac3700316bf9347cbf00.evm,ok,34052,620,100.00,false,,45,45,2,0.0227,2,2,1.00,1.00,20,2,2,20,1,false,"""0x0""",44,45,97.78,21,1
Contract_0xfe3c4f1ec9f5df918d42ef7ed3fba81cc0086c5f.evm,ok,320376,245180,99.74,false,,,,,,,,,,,,,,,,,,,,,,,
Contract_0xfe97ad44a97e591b328d0a0dbf3e9eb03d694edd.evm,ok,106792,16990,99.76,false,,541,1013,474,0.0035,83,24,1.87,1.87,162,135,38,87,2,true,"""0x0""",460,541,85.03,30,2
Contract_0xfec53cb4ed3dead15cb122b55364c6a5f50dab31.evm,ok,41380,1150,94.78,false,,151,165,16,0.0073,2,3,1.09,1.09,61,14,2,47,1,true,"""0x0""",150,151,99.34,18,1
Contract_0xfefc8ffb329b6dfe755d24f86a19f604cebdf3ce.evm,ok,32216,440,97.73,false,,15,16,3,0.0762,2,2,1.07,1.07,6,3,2,5,1,false,"""0x0""",11,15,73.33,5,0
Contract_0xff73c2999e093300330e760d45ef4c6239898eef.evm,ok,54804,2810,99.64,false,,306,370,66,0.0040,6,6,1.21,1.21,114,47,2,59,1,true,"""0x0""",305,306,99.67,31,1
